2026-07-09 11:11:41,113 | INFO | Training Shape : (4033, 39)
2026-07-09 11:11:48,454 | INFO | Loading processed dataset...
2026-07-09 11:11:48,482 | INFO | Training Shape : (4033, 39)
2026-07-09 11:11:56,679 | INFO | Loading processed dataset...
2026-07-09 11:11:56,710 | INFO | Training Shape : (4033, 39)
2026-07-09 11:12:14,190 | INFO | Loading processed dataset...
2026-07-09 11:12:14,221 | INFO | Training Shape : (4033, 39)
2026-07-09 11:12:22,272 | INFO | Loading processed dataset...
2026-07-09 11:12:22,300 | INFO | Training Shape : (4033, 39)
2026-07-09 11:12:40,093 | INFO | Loading processed dataset...
2026-07-09 11:12:40,126 | INFO | Training Shape : (4033, 39)
2026-07-09 11:13:05,556 | INFO | Loading processed dataset...
2026-07-09 11:13:05,590 | INFO | Training Shape : (4033, 39)
2026-07-09 11:13:13,245 | INFO | Loading processed dataset...
2026-07-09 11:13:13,277 | INFO | Training Shape : (4033, 39)
2026-07-09 11:14:49,253 | INFO | Loading processed dataset...
2026-07-09 11:14:49,283 | INFO | Training Shape : (4033, 39)
2026-07-09 11:14:57,015 | INFO | Loading processed dataset...
2026-07-09 11:14:57,061 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:08,869 | INFO | Loading processed dataset...
2026-07-09 11:15:08,899 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:21,635 | INFO | Loading processed dataset...
2026-07-09 11:15:21,665 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:29,680 | INFO | Loading processed dataset...
2026-07-09 11:15:29,707 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:36,226 | INFO | Loading processed dataset...
2026-07-09 11:15:36,257 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:42,476 | INFO | Loading processed dataset...
2026-07-09 11:15:42,504 | INFO | Training Shape : (4033, 39)
2026-07-09 11:15:53,940 | INFO | Loading processed dataset...
2026-07-09 11:15:53,970 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:07,249 | INFO | Loading processed dataset...
2026-07-09 11:16:07,277 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:15,482 | INFO | Loading processed dataset...
2026-07-09 11:16:15,509 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:24,454 | INFO | Loading processed dataset...
2026-07-09 11:16:24,481 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:33,355 | INFO | Loading processed dataset...
2026-07-09 11:16:33,383 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:42,275 | INFO | Loading processed dataset...
2026-07-09 11:16:42,305 | INFO | Training Shape : (4033, 39)
2026-07-09 11:16:52,650 | INFO | Loading processed dataset...
